Success and Size Change Overview for bRepair for each subject. Empty values mean untested.
File Name,Format,Size Corrupted,INI Success,INI Size,cJSON Success,cJSON Size,SExpParser Success,SExpParser Size,TinyC Success,TinyC Size
/testfiles/json-invalid-realworld/6010.json,JSON,571,,,true,339,,,,
/testfiles/json-invalid-realworld/6048.json,JSON,481,,,true,482,,,,
/testfiles/json-invalid-realworld/6598.json,JSON,56,,,true,57,,,,
/testfiles/json-invalid-realworld/6602.json,JSON,3,,,true,2,,,,
/testfiles/json-invalid-realworld/7059.json,JSON,700,,,false,,,,,
/testfiles/json-invalid-realworld/7060.json,JSON,6139,,,true,6151,,,,
/testfiles/json-invalid-realworld/7078.json,JSON,20,,,true,19,,,,
/testfiles/json-invalid-realworld/7080.json,JSON,18,,,true,17,,,,
/testfiles/json-invalid-realworld/7087.json,JSON,24,,,true,14,,,,
/testfiles/json-invalid-realworld/7088.json,JSON,33,,,true,23,,,,
/testfiles/json-invalid-realworld/7089.json,JSON,63,,,true,66,,,,
/testfiles/json-invalid-realworld/7090.json,JSON,63,,,true,66,,,,
/testfiles/json-invalid-realworld/7609.json,JSON,904,,,true,908,,,,
/testfiles/json-invalid-realworld/7681.json,JSON,498,,,true,506,,,,
/testfiles/json-invalid-realworld/7838.json,JSON,304,,,false,,,,,
/testfiles/json-invalid-realworld/7845.json,JSON,298,,,true,300,,,,
/testfiles/json-invalid-realworld/7847.json,JSON,363,,,false,,,,,
/testfiles/json-invalid-realworld/7870.json,JSON,95,,,true,28,,,,
/testfiles/json-invalid-realworld/7871.json,JSON,228,,,true,28,,,,
/testfiles/json-invalid-realworld/7876.json,JSON,753,,,true,229,,,,
/testfiles/json-invalid-realworld/7894.json,JSON,76,,,false,,,,,
/testfiles/json-invalid-realworld/7895.json,JSON,143,,,false,,,,,
/testfiles/json-invalid-realworld/7896.json,JSON,374,,,true,238,,,,
/testfiles/json-invalid-realworld/7916.json,JSON,272,,,true,190,,,,
/testfiles/json-invalid-realworld/7917.json,JSON,272,,,true,190,,,,
/testfiles/json-invalid-realworld/7920.json,JSON,34,,,true,40,,,,
/testfiles/json-invalid-realworld/7921.json,JSON,50,,,false,,,,,
/testfiles/json-invalid-realworld/7923.json,JSON,129,,,false,,,,,
/testfiles/json-invalid-realworld/7926.json,JSON,339,,,true,352,,,,
/testfiles/json-invalid-realworld/80.json,JSON,31,,,true,44,,,,
/testfiles/json-invalid-realworld/94.json,JSON,106,,,false,,,,,
/testfiles/json-invalid-single/1116.json,JSON,24,,,true,24,,,,
/testfiles/json-invalid-single/2014.json,JSON,1168,,,true,1169,,,,
/testfiles/json-invalid-single/2092.json,JSON,46,,,true,47,,,,
/testfiles/json-invalid-single/2108.json,JSON,59,,,true,60,,,,
/testfiles/json-invalid-single/2322.json,JSON,1252,,,true,1252,,,,
/testfiles/json-invalid-single/2355.json,JSON,868,,,true,867,,,,
/testfiles/json-invalid-single/2371.json,JSON,22,,,true,23,,,,
/testfiles/json-invalid-single/2466.json,JSON,1563,,,true,1562,,,,
/testfiles/json-invalid-single/2662.json,JSON,1675,,,true,1676,,,,
/testfiles/json-invalid-single/2891.json,JSON,1106,,,true,1107,,,,
/testfiles/json-invalid-single/3660.json,JSON,58,,,true,57,,,,
/testfiles/json-invalid-single/3788.json,JSON,41,,,true,8,,,,
/testfiles/json-invalid-single/3790.json,JSON,41,,,false,,,,,
/testfiles/json-invalid-single/4114.json,JSON,1587,,,true,1586,,,,
/testfiles/json-invalid-single/4310.json,JSON,1028,,,true,1027,,,,
/testfiles/json-invalid-single/4350.json,JSON,1957,,,true,1956,,,,
/testfiles/json-invalid-single/4470.json,JSON,1058,,,true,1057,,,,
/testfiles/json-invalid-single/4569.json,JSON,4488,,,true,4488,,,,
/testfiles/json-invalid-single/4838.json,JSON,73,,,true,74,,,,
/testfiles/json-invalid-single/5063.json,JSON,34,,,true,35,,,,
/testfiles/json-invalid-single/5096.json,JSON,178,,,true,177,,,,
/testfiles/json-invalid-single/5200.json,JSON,377,,,true,376,,,,
/testfiles/json-invalid-single/5206.json,JSON,187,,,true,187,,,,
/testfiles/json-invalid-single/5851.json,JSON,228,,,true,229,,,,
/testfiles/json-invalid-single/6188.json,JSON,1319,,,true,1320,,,,
/testfiles/json-invalid-single/6234.json,JSON,368,,,true,377,,,,
/testfiles/json-invalid-single/6241.json,JSON,245,,,true,248,,,,
/testfiles/json-invalid-single/6491.json,JSON,1479,,,true,1478,,,,
/testfiles/json-invalid-single/6542.json,JSON,1514,,,true,1515,,,,
/testfiles/json-invalid-single/6643.json,JSON,1638,,,true,1638,,,,
/testfiles/json-invalid-single/6831.json,JSON,917,,,true,916,,,,
/testfiles/json-invalid-single/6964.json,JSON,28,,,true,27,,,,
/testfiles/json-invalid-single/7021.json,JSON,12,,,true,3,,,,
/testfiles/json-invalid-single/7278.json,JSON,261,,,true,260,,,,
/testfiles/json-invalid-single/7364.json,JSON,62782,,,false,,,,,
/testfiles/json-invalid-single/7576.json,JSON,499,,,true,498,,,,
/testfiles/json-invalid-single/7616.json,JSON,1136,,,false,,,,,
/testfiles/json-invalid-single/7714.json,JSON,312,,,true,311,,,,
/testfiles/json-invalid-single/7753.json,JSON,26629,,,true,26630,,,,
/testfiles/json-invalid-single/7823.json,JSON,1665,,,true,1667,,,,
/testfiles/json-invalid-single/7875.json,JSON,54,,,true,53,,,,
/testfiles/json-invalid-single/8161.json,JSON,16,,,true,15,,,,
/testfiles/json-invalid-single/8216.json,JSON,154,,,true,154,,,,
/testfiles/json-invalid-single/8240.json,JSON,36,,,true,35,,,,
/testfiles/json-invalid-single/8345.json,JSON,63,,,true,62,,,,
/testfiles/json-invalid-single/8396.json,JSON,137,,,true,137,,,,
/testfiles/json-invalid-single/8516.json,JSON,31,,,true,30,,,,
/testfiles/json-invalid-single/8714.json,JSON,196,,,true,198,,,,
/testfiles/json-invalid-single/8772.json,JSON,335,,,true,334,,,,
/testfiles/json-invalid-single/912.json,JSON,113,,,true,114,,,,
/testfiles/json-invalid/05c5423fab3b4cefa172895d72c0864b.json,JSON,1679,,,true,78,,,,
/testfiles/json-invalid/0ad381f851dc4a5b8ca37f68563d3ddb.json,JSON,755,,,false,,,,,
/testfiles/json-invalid/0d1978082ea9446c8b3d9497830077f3.json,JSON,637,,,true,103,,,,
/testfiles/json-invalid/15729d985aee4af4b5eaf47f79f0c39b.json,JSON,1110,,,true,1003,,,,
/testfiles/json-invalid/185306e9354a4603a7c66d428c2cec22.json,JSON,28666,,,false,,,,,
/testfiles/json-invalid/1915a66f7b3f421fa137b115a7a2e485.json,JSON,7068,,,false,,,,,
/testfiles/json-invalid/1a83276712c344c195dbf797fe633a90.json,JSON,460,,,true,166,,,,
/testfiles/json-invalid/1f1a4a870c35432a95329a297ea4a6be.json,JSON,869,,,false,,,,,
/testfiles/json-invalid/1f6ee006ac7d4ddcb1c3962cac2fab62.json,JSON,18820,,,false,,,,,
/testfiles/json-invalid/203201388ba04f3a82d8fae1206c5856.json,JSON,15284,,,false,,,,,
/testfiles/json-invalid/2698588bb7fa404cac3eda185e8fa34c.json,JSON,813,,,false,,,,,
/testfiles/json-invalid/3739ea9cc59c4356b48097c314bc8380.json,JSON,3316,,,true,2748,,,,
/testfiles/json-invalid/38c1d168871b403da7975e1df1394228.json,JSON,8273,,,false,,,,,
/testfiles/json-invalid/3ab2fd46c83c4fc8b4ad2bdb7b511d12.json,JSON,588,,,true,107,,,,
/testfiles/json-invalid/53f2eb7084944f88ab9830304dfa5dda.json,JSON,17010,,,false,,,,,
/testfiles/json-invalid/56e28056676d48a4b00c4e1de4d4bd8c.json,JSON,18116,,,false,,,,,
/testfiles/json-invalid/5f888436264b4c499cb29f8d9955d55b.json,JSON,1043,,,false,,,,,
/testfiles/json-invalid/61ed50ddb083489a855ffc9ecadbc352.json,JSON,200,,,true,205,,,,
/testfiles/json-invalid/6867d84b9c4b401c905ca1ede8fb9af7.json,JSON,3443,,,true,1011,,,,
/testfiles/json-invalid/6b45ba718b12476987b3edf544f60d06.json,JSON,594,,,false,,,,,
/testfiles/json-invalid/6d9791c71f0340f391590e886ebb638f.json,JSON,367,,,false,,,,,
/testfiles/json-invalid/7d30ab656b174d16a3ab3ac4342b3f3a.json,JSON,456,,,true,297,,,,
/testfiles/json-invalid/84608521a9914df9b403ab834bdb4694.json,JSON,267,,,true,276,,,,
/testfiles/json-invalid/9242fce6d78a4643acfbb2842e939dbc.json,JSON,716,,,true,109,,,,
/testfiles/json-invalid/92656939419d4eda895cefd3fe06d89a.json,JSON,1119,,,false,,,,,
/testfiles/json-invalid/95b73c569a3d4716b9e3f77e3f97df7f.json,JSON,16014,,,false,,,,,
/testfiles/json-invalid/96eb4f15761c4388b9420f9767dd8c38.json,JSON,16449,,,true,125,,,,
/testfiles/json-invalid/9b4ff081b2094681b07fb3c5bf077240.json,JSON,3365,,,true,126,,,,
/testfiles/json-invalid/9dec0218e69249fc8f1c4e66dc52f1b0.json,JSON,18153,,,true,104,,,,
/testfiles/json-invalid/a6e0de598b3042ec8b04e53efcdf02b3.json,JSON,3547,,,false,,,,,
/testfiles/json-invalid/a6f68c2b16bf4a21986464044d63ffff.json,JSON,745,,,false,,,,,
/testfiles/json-invalid/a8cc6e1a2bf14162adebb60eaba69f1a.json,JSON,115,,,true,119,,,,
/testfiles/json-invalid/b19f9eeb8b244d33ae8073e1a93a1542.json,JSON,3251,,,true,1188,,,,
/testfiles/json-invalid/ba4cc7560f1e43a7afce7e4097d52f9c.json,JSON,1859,,,false,,,,,
/testfiles/json-invalid/c90cab3fce264d94993812810e39a637.json,JSON,585,,,true,605,,,,
/testfiles/json-invalid/d2ea175b45434181bf2210c7d733d95a.json,JSON,517,,,true,536,,,,
/testfiles/json-invalid/d74c52db33dc44cca6e10f272faa9685.json,JSON,3445,,,true,1011,,,,
/testfiles/json-invalid/da69bd52774942b2b0920ad9df3ec62d.json,JSON,631,,,false,,,,,
/testfiles/json-invalid/e21ec486c2e34b1fa1aeb484b6b9ba23.json,JSON,700,,,true,104,,,,
/testfiles/json-invalid/e49ddfd8c7bc4f879c241d331079f643.json,JSON,592,,,false,,,,,
/testfiles/json-invalid/eaf9da6827624972b7196bc21d76244a.json,JSON,3341,,,false,,,,,
/testfiles/json-invalid/eb811321c44e443e9b11fed094168c47.json,JSON,1157,,,false,,,,,
/testfiles/json-invalid/f5efbed65659481990d9fb3efe250ad6.json,JSON,18518,,,true,120,,,,
/testfiles/json-invalid/f89c141603ab494cb8fbb94d4bf16a48.json,JSON,3646,,,false,,,,,
/testfiles/json-invalid/f8f0e3fd5d5342aea6b437ea5daef277.json,JSON,2116,,,false,,,,,
/testfiles/json-invalid/fa60e54637ee4f53a8c9187ffebede9d.json,JSON,723,,,true,110,,,,
/testfiles/json-invalid/fecc78a16cb44d0b9a1c8b722435d02b.json,JSON,128,,,false,,,,,
/testfiles/json-invalid/ff576e71131a4e2f81091eae0243def9.json,JSON,8278,,,true,233,,,,
/testfiles/json-invalid/ffb4e4616568420f9442357e21f0a958.json,JSON,32,,,false,,,,,
/testfiles/sexp-invalid-mult/0070c87bc7654c53afd2b0fbde6566e7.lisp,SExp,286,,,,,true,287,,
/testfiles/sexp-invalid-mult/008083ae0559438ea8c922310dde9ecc.lisp,SExp,282,,,,,true,283,,
/testfiles/sexp-invalid-mult/01e11bc5f55348ce8fde032be8b26672.lisp,SExp,38,,,,,true,39,,
/testfiles/sexp-invalid-mult/01e9585e8ed14a7f9ff64b8753abaef8.lisp,SExp,72,,,,,true,73,,
/testfiles/sexp-invalid-mult/0203059e1b32433da3a3573239f467a7.lisp,SExp,47,,,,,false,,,
/testfiles/sexp-invalid-mult/02f0bc50c3564ed3b2176313904760d8.lisp,SExp,39,,,,,true,38,,
/testfiles/sexp-invalid-mult/030aa5dfde994218af150b852419b2aa.lisp,SExp,98,,,,,true,125,,
/testfiles/sexp-invalid-mult/03a81a26667345058cd3b11eb34f90c2.lisp,SExp,107,,,,,true,109,,
/testfiles/sexp-invalid-mult/03d5563b4f6e4735bed326bb3e56488c.lisp,SExp,35,,,,,true,69,,
/testfiles/sexp-invalid-mult/04111f5523534f1aa05b3542a66b4db7.lisp,SExp,37,,,,,true,38,,
/testfiles/sexp-invalid-mult/0424d987e4df4cbfa327ad35cb3eedb3.lisp,SExp,402,,,,,true,403,,
/testfiles/sexp-invalid-mult/049292e9a3c244c48d1f19e410eab767.lisp,SExp,1315,,,,,true,1316,,
/testfiles/sexp-invalid-mult/04a6533e7f0046129820d3e77f412f49.lisp,SExp,244,,,,,true,245,,
/testfiles/sexp-invalid-mult/04eaa8b211e44621998759b4d586d2c3.lisp,SExp,129,,,,,true,130,,
/testfiles/sexp-invalid-mult/04f0e02d71be490faf99beba44b8a23e.lisp,SExp,13,,,,,true,14,,
/testfiles/sexp-invalid-mult/05637b6be3cf463ea80b0d023a668015.lisp,SExp,56,,,,,true,57,,
/testfiles/sexp-invalid-mult/05a0188ca0274ce5a92b6e7319940537.lisp,SExp,332,,,,,true,334,,
/testfiles/sexp-invalid-mult/05a37ed9483d427e99a48e6eb3d5b487.lisp,SExp,953,,,,,true,954,,
/testfiles/sexp-invalid-mult/061cccf1fbad40c8a16f550b4793af72.lisp,SExp,30,,,,,true,29,,
/testfiles/sexp-invalid-mult/06904a68dd4c4c068ff7ef7fca52ca28.lisp,SExp,46,,,,,true,45,,
/testfiles/sexp-invalid-mult/069ca063d61d42a7adfa190e22d740aa.lisp,SExp,39,,,,,true,40,,
/testfiles/sexp-invalid-mult/06b600297a4f4676ba93622ed77049ea.lisp,SExp,284,,,,,true,285,,
/testfiles/sexp-invalid-mult/06bed6114877426ba58bfb4faac5c678.lisp,SExp,49,,,,,true,50,,
/testfiles/sexp-invalid-mult/06c69f7afe84404a9eef9938583eaf43.lisp,SExp,145,,,,,true,161,,
/testfiles/sexp-invalid-mult/06dcb2d6bdff40fca94dc79c9848f623.lisp,SExp,60,,,,,true,61,,
/testfiles/sexp-invalid-mult/0716bab024024f2cbb937b79c295a07f.lisp,SExp,339,,,,,true,338,,
/testfiles/sexp-invalid-mult/0758fe85bf75456e9e2b80485ab00d5d.lisp,SExp,211,,,,,true,212,,
/testfiles/sexp-invalid-mult/07715f4e764c419db75e06828628fa74.lisp,SExp,37,,,,,true,38,,
/testfiles/sexp-invalid-mult/084f1d849cdd4e29a1bf961a4c50b95d.lisp,SExp,1497,,,,,true,1498,,
/testfiles/sexp-invalid-mult/085591729ad9482a9a7d0ba5c6903376.lisp,SExp,147,,,,,false,,,
/testfiles/sexp-invalid-mult/08d73f8da6b04c01ba832d06b0df05a0.lisp,SExp,121,,,,,true,123,,
/testfiles/sexp-invalid-mult/08e5c2804efc4459a5088161ee7f5457.lisp,SExp,54,,,,,true,55,,
/testfiles/sexp-invalid-mult/08eab81d2d63423d90ab24e7b10464d2.lisp,SExp,471,,,,,true,470,,
/testfiles/sexp-invalid-mult/095dacec0c6b456ba43dad2cb6e59f82.lisp,SExp,24,,,,,true,25,,
/testfiles/sexp-invalid-mult/09a46e29587c4621a89bb18be4fc072e.lisp,SExp,22,,,,,true,23,,
/testfiles/sexp-invalid-mult/09d9ec0f8f64452680457530acc44626.lisp,SExp,168,,,,,true,169,,
/testfiles/sexp-invalid-mult/0a2bfc94e30a430db07b3874676003aa.lisp,SExp,388,,,,,true,389,,
/testfiles/sexp-invalid-mult/0a657c248bab48bfb5804042d8d6ef29.lisp,SExp,246,,,,,true,260,,
/testfiles/sexp-invalid-mult/0aa56bb3e14d4443b1383029dd1bd44b.lisp,SExp,103,,,,,true,121,,
/testfiles/sexp-invalid-mult/0ab1336013864dd79e125879a26bc16b.lisp,SExp,1746,,,,,true,1745,,
/testfiles/sexp-invalid-mult/0af54540b2b94159ba1dc4f59dd5b97d.lisp,SExp,711,,,,,true,712,,
/testfiles/sexp-invalid-mult/0b0cdb500783415cb1cdcc9390415d58.lisp,SExp,64,,,,,true,66,,
/testfiles/sexp-invalid-mult/0b0d3e38fd14408cb9b6a2736871aa22.lisp,SExp,38,,,,,true,39,,
/testfiles/sexp-invalid-mult/0b773e43be8f4904a1168406f6ef1353.lisp,SExp,153,,,,,false,,,
/testfiles/sexp-invalid-mult/0bbc8c884d704217b029d84d4668b5da.lisp,SExp,34,,,,,true,35,,
/testfiles/sexp-invalid-mult/0c38002778474475b951196e21fb1a66.lisp,SExp,184,,,,,false,,,
/testfiles/sexp-invalid-mult/0c3d884bbeb4464ba4192b5a53461ee4.lisp,SExp,139,,,,,true,140,,
/testfiles/sexp-invalid-mult/0c7b228f860a4b72b9830995320cb947.lisp,SExp,554,,,,,true,555,,
/testfiles/sexp-invalid-mult/0d20b074b5ca4beda67afa507f3e8848.lisp,SExp,374,,,,,true,374,,
/testfiles/sexp-invalid-mult/0ddb12b4f00046d9b7bc7aa35d5d2de2.lisp,SExp,14,,,,,true,15,,
/testfiles/sexp-invalid-single/0070c87bc7654c53afd2b0fbde6566e7.lisp,SExp,274,,,,,true,273,,
/testfiles/sexp-invalid-single/008083ae0559438ea8c922310dde9ecc.lisp,SExp,281,,,,,true,282,,
/testfiles/sexp-invalid-single/01e11bc5f55348ce8fde032be8b26672.lisp,SExp,32,,,,,true,33,,
/testfiles/sexp-invalid-single/01e9585e8ed14a7f9ff64b8753abaef8.lisp,SExp,71,,,,,true,72,,
/testfiles/sexp-invalid-single/0203059e1b32433da3a3573239f467a7.lisp,SExp,56,,,,,true,55,,
/testfiles/sexp-invalid-single/02f0bc50c3564ed3b2176313904760d8.lisp,SExp,25,,,,,true,24,,
/testfiles/sexp-invalid-single/030aa5dfde994218af150b852419b2aa.lisp,SExp,108,,,,,true,107,,
/testfiles/sexp-invalid-single/03a81a26667345058cd3b11eb34f90c2.lisp,SExp,109,,,,,true,108,,
/testfiles/sexp-invalid-single/03d5563b4f6e4735bed326bb3e56488c.lisp,SExp,41,,,,,true,42,,
/testfiles/sexp-invalid-single/04111f5523534f1aa05b3542a66b4db7.lisp,SExp,37,,,,,true,38,,
/testfiles/sexp-invalid-single/0424d987e4df4cbfa327ad35cb3eedb3.lisp,SExp,398,,,,,true,397,,
/testfiles/sexp-invalid-single/049292e9a3c244c48d1f19e410eab767.lisp,SExp,1315,,,,,true,1314,,
/testfiles/sexp-invalid-single/04a6533e7f0046129820d3e77f412f49.lisp,SExp,249,,,,,true,250,,
/testfiles/sexp-invalid-single/04eaa8b211e44621998759b4d586d2c3.lisp,SExp,137,,,,,true,136,,
/testfiles/sexp-invalid-single/04f0e02d71be490faf99beba44b8a23e.lisp,SExp,18,,,,,true,17,,
/testfiles/sexp-invalid-single/05637b6be3cf463ea80b0d023a668015.lisp,SExp,54,,,,,true,55,,
/testfiles/sexp-invalid-single/05a0188ca0274ce5a92b6e7319940537.lisp,SExp,329,,,,,true,330,,
/testfiles/sexp-invalid-single/05a37ed9483d427e99a48e6eb3d5b487.lisp,SExp,952,,,,,true,951,,
/testfiles/sexp-invalid-single/061cccf1fbad40c8a16f550b4793af72.lisp,SExp,16,,,,,true,18,,
/testfiles/sexp-invalid-single/06904a68dd4c4c068ff7ef7fca52ca28.lisp,SExp,55,,,,,true,54,,
/testfiles/sexp-invalid-single/069ca063d61d42a7adfa190e22d740aa.lisp,SExp,39,,,,,true,40,,
/testfiles/sexp-invalid-single/06b600297a4f4676ba93622ed77049ea.lisp,SExp,282,,,,,true,283,,
/testfiles/sexp-invalid-single/06bed6114877426ba58bfb4faac5c678.lisp,SExp,42,,,,,true,42,,
/testfiles/sexp-invalid-single/06c69f7afe84404a9eef9938583eaf43.lisp,SExp,144,,,,,true,145,,
/testfiles/sexp-invalid-single/06dcb2d6bdff40fca94dc79c9848f623.lisp,SExp,69,,,,,true,70,,
/testfiles/sexp-invalid-single/0716bab024024f2cbb937b79c295a07f.lisp,SExp,346,,,,,true,347,,
/testfiles/sexp-invalid-single/0758fe85bf75456e9e2b80485ab00d5d.lisp,SExp,211,,,,,true,212,,
/testfiles/sexp-invalid-single/07715f4e764c419db75e06828628fa74.lisp,SExp,24,,,,,true,25,,
/testfiles/sexp-invalid-single/084f1d849cdd4e29a1bf961a4c50b95d.lisp,SExp,1491,,,,,true,1490,,
/testfiles/sexp-invalid-single/085591729ad9482a9a7d0ba5c6903376.lisp,SExp,140,,,,,true,141,,
/testfiles/sexp-invalid-single/08d73f8da6b04c01ba832d06b0df05a0.lisp,SExp,120,,,,,true,121,,
/testfiles/sexp-invalid-single/08e5c2804efc4459a5088161ee7f5457.lisp,SExp,55,,,,,true,56,,
/testfiles/sexp-invalid-single/08eab81d2d63423d90ab24e7b10464d2.lisp,SExp,482,,,,,true,505,,
/testfiles/sexp-invalid-single/095dacec0c6b456ba43dad2cb6e59f82.lisp,SExp,13,,,,,true,14,,
/testfiles/sexp-invalid-single/09a46e29587c4621a89bb18be4fc072e.lisp,SExp,21,,,,,true,22,,
/testfiles/sexp-invalid-single/09d9ec0f8f64452680457530acc44626.lisp,SExp,173,,,,,true,172,,
/testfiles/sexp-invalid-single/0a2bfc94e30a430db07b3874676003aa.lisp,SExp,398,,,,,true,397,,
/testfiles/sexp-invalid-single/0a657c248bab48bfb5804042d8d6ef29.lisp,SExp,249,,,,,true,250,,
/testfiles/sexp-invalid-single/0aa56bb3e14d4443b1383029dd1bd44b.lisp,SExp,104,,,,,true,105,,
/testfiles/sexp-invalid-single/0ab1336013864dd79e125879a26bc16b.lisp,SExp,1751,,,,,true,1752,,
/testfiles/sexp-invalid-single/0af54540b2b94159ba1dc4f59dd5b97d.lisp,SExp,717,,,,,true,718,,
/testfiles/sexp-invalid-single/0b0cdb500783415cb1cdcc9390415d58.lisp,SExp,71,,,,,true,72,,
/testfiles/sexp-invalid-single/0b0d3e38fd14408cb9b6a2736871aa22.lisp,SExp,27,,,,,true,28,,
/testfiles/sexp-invalid-single/0b773e43be8f4904a1168406f6ef1353.lisp,SExp,138,,,,,true,137,,
/testfiles/sexp-invalid-single/0bbc8c884d704217b029d84d4668b5da.lisp,SExp,23,,,,,true,22,,
/testfiles/sexp-invalid-single/0c38002778474475b951196e21fb1a66.lisp,SExp,183,,,,,true,182,,
/testfiles/sexp-invalid-single/0c3d884bbeb4464ba4192b5a53461ee4.lisp,SExp,153,,,,,true,154,,
/testfiles/sexp-invalid-single/0c7b228f860a4b72b9830995320cb947.lisp,SExp,566,,,,,true,567,,
/testfiles/sexp-invalid-single/0d20b074b5ca4beda67afa507f3e8848.lisp,SExp,371,,,,,true,372,,
/testfiles/sexp-invalid-single/0ddb12b4f00046d9b7bc7aa35d5d2de2.lisp,SExp,12,,,,,true,13,,
/testfiles/sexp-invalid/00042245ed6c428b95f41833e5f849e8.lisp,SExp,3945,,,,,false,,,
/testfiles/sexp-invalid/0004b322813e4d3b9878789413327f0e.lisp,SExp,10656,,,,,true,305,,
/testfiles/sexp-invalid/000ce06aa05f44878454812124d611e2.lisp,SExp,448,,,,,false,,,
/testfiles/sexp-invalid/000f16da0b7b496c88597b944832db78.lisp,SExp,6285,,,,,false,,,
/testfiles/sexp-invalid/0014a15aa8ae465a84a8393228db4999.lisp,SExp,4499,,,,,false,,,
/testfiles/sexp-invalid/0014eb373559468f8a584a213a9ab683.lisp,SExp,3584,,,,,true,45,,
/testfiles/sexp-invalid/00324d41d7ed4e28bb474dc0728e0f39.lisp,SExp,4181,,,,,true,46,,
/testfiles/sexp-invalid/00435f4b428e40a9a46727e82eb9d341.lisp,SExp,5880,,,,,false,,,
/testfiles/sexp-invalid/004708c00a014b4898520973524e1775.lisp,SExp,11850,,,,,true,34,,
/testfiles/sexp-invalid/0057c53dcff24cc19747fed60ce64503.lisp,SExp,198,,,,,true,200,,
/testfiles/sexp-invalid/00600aaaea3349cc900981ddf2f8be5c.lisp,SExp,7271,,,,,true,136,,
/testfiles/sexp-invalid/00679b48128848e2b501e3f5d1ded200.lisp,SExp,475,,,,,false,,,
/testfiles/sexp-invalid/0075e98bc8844fd19fe629ecc356826a.lisp,SExp,595,,,,,false,,,
/testfiles/sexp-invalid/0078132714a547e4836a4ea592747658.lisp,SExp,4710,,,,,true,50,,
/testfiles/sexp-invalid/0079e58ea65d459c937c719ecb2511c7.lisp,SExp,6187,,,,,true,329,,
/testfiles/sexp-invalid/007eef5388aa493a8947a5d15f61f863.lisp,SExp,482,,,,,true,480,,
/testfiles/sexp-invalid/0085705fe42546039d52afdcde4f6c2d.lisp,SExp,1311,,,,,false,,,
/testfiles/sexp-invalid/00924371b7474871b3deef71b6e6f3dd.lisp,SExp,21388,,,,,false,,,
/testfiles/sexp-invalid/0099242d9cf44dc4be480e58f65ae729.lisp,SExp,1418,,,,,false,,,
/testfiles/sexp-invalid/00abec1aaf474cb8bf689dffa19f9d50.lisp,SExp,7341,,,,,false,,,
/testfiles/sexp-invalid/00afc7aab44d425cacc75de299d56f1b.lisp,SExp,1009,,,,,true,1011,,
/testfiles/sexp-invalid/00c2323608e64f00b64279b45978444d.lisp,SExp,9404,,,,,false,,,
/testfiles/sexp-invalid/00cdbe1d236b42d3a39331d42e9c3651.lisp,SExp,351,,,,,true,353,,
/testfiles/sexp-invalid/00d4f55227d64b25a0ab52d0e38eee55.lisp,SExp,7187,,,,,true,138,,
/testfiles/sexp-invalid/00d6d106ec564412a7109329c9aaf429.lisp,SExp,7028,,,,,false,,,
/testfiles/sexp-invalid/00d896aac461421a9453607ee5bf565a.lisp,SExp,8635,,,,,true,331,,
/testfiles/sexp-invalid/00dc710d728b4ee8bcf51617198eddd4.lisp,SExp,5600,,,,,true,221,,
/testfiles/sexp-invalid/00e11bf887d847b0b6b330c7251f026c.lisp,SExp,1674,,,,,false,,,
/testfiles/sexp-invalid/00f22488d6ee4a569f4241caef4b9ee9.lisp,SExp,204,,,,,true,206,,
/testfiles/sexp-invalid/0105e3b1bcbb490d93bd3a2795704eac.lisp,SExp,2662,,,,,false,,,
/testfiles/sexp-invalid/012c1e50ea134ffca73b7d77f4720599.lisp,SExp,20,,,,,true,21,,
/testfiles/sexp-invalid/014a323333694a05ba301ea489c8c9a7.lisp,SExp,23469,,,,,false,,,
/testfiles/sexp-invalid/014ff0b88e594bc9989bf836fc775ee1.lisp,SExp,6764,,,,,true,141,,
/testfiles/sexp-invalid/01541793e15d4d6abcf5abcfc9a85e05.lisp,SExp,6192,,,,,true,329,,
/testfiles/sexp-invalid/01611e5541d5426e83e859259624e38d.lisp,SExp,6194,,,,,false,,,
/testfiles/sexp-invalid/016b2b78a27848219ecabe1de4a29021.lisp,SExp,5142,,,,,false,,,
/testfiles/sexp-invalid/016fd8fb045f41ff95f78572cf13b128.lisp,SExp,9386,,,,,false,,,
/testfiles/sexp-invalid/13496a3159e445139f241e57a9702caa.lisp,SExp,420,,,,,true,418,,
/testfiles/sexp-invalid/1b36662829024af694d1e4bb1e38bd1c.lisp,SExp,1416,,,,,false,,,
/testfiles/sexp-invalid/1d7fc015a2724d2e8d788dd3ee66c494.lisp,SExp,322,,,,,true,323,,
/testfiles/sexp-invalid/1d94c34cab1e4a9f8bcd599d915789de.lisp,SExp,7567,,,,,false,,,
/testfiles/sexp-invalid/1e08a759f7394785b2adb24d539fb783.lisp,SExp,467,,,,,false,,,
/testfiles/sexp-invalid/1ea193ba4f294072b628c9268cfe10b7.lisp,SExp,4506,,,,,true,43,,
/testfiles/sexp-invalid/1eb16cfe72674c16b1d0644e134ac9f1.lisp,SExp,1020,,,,,false,,,
/testfiles/sexp-invalid/1ed01534186846159cd584bc673bbf62.lisp,SExp,1566,,,,,false,,,
/testfiles/sexp-invalid/1ef239ab57af48e28ba51decc95c772d.lisp,SExp,125,,,,,true,127,,
/testfiles/sexp-invalid/1f02adbddcf84f868e24ae63f36ab218.lisp,SExp,829,,,,,true,830,,
